Word,Freq,Rank
நின்று,1,16698
பகுதியிலிருந்து,1,16699
கழித்து,1,16700
காலங்,1,16701
லீவொன்றுக்கு,1,16702
மாற்றீடாக,1,16703
காணப்படுகின்றவிடத்தும்,1,16704
சிகிச்சையைப்,1,16705
பெறுகின்றபோதும்,1,16706
நோய்களுக்கான,1,16707
பெற்றுக்கொள்வதற்குரித்துண்டு,1,16708
பயிலுநார்,1,16709
பயிற்சிக்காலப்,1,16710
ஈடுபட்டுக்,1,16711
ஒன்றுக்குட்படுமிடத்து,1,16712
அக்காலப்பகுதிக்காக,1,16713
ஆறுமாத,1,16714
வரையறைக்குட்பட்டவாறு,1,16715
ஈடுபட்டிருந்த,1,16716
சம்பாதிக்கப்பட்ட,1,16717
லீவுகளுக்காகவும்,1,16718
ஒருமுறைக்கு,1,16719
ஒன்றரை,1,16720
உத்தியோகத்தருடன்,1,16721
வாழ்வதற்காக,1,16722
கொடுக்கப்படுகின்றது,1,16723
ஏற்றத்துடன்,1,16724
கணக்கெடுக்கப்படுதல்,1,16725
பகுதியொன்றினுள்,1,16726
எடுத்துக்காட்டொன்றாக,1,16727
நியமனஞ்,1,16728
காலமொன்றிற்கான,1,16729
உரித்துக்காக,1,16730
விதிகளுக்குட்பட்ட,1,16731
மூப்பிலே,1,16732
தாக்கமும்,1,16733
ஏற்படமாட்டாது,1,16734
உயர்த்தப்படுவதற்காக,1,16735
கணக்கிலெடுக்கப்படக்,1,16736
தகைமையொன்றாக,1,16737
குறிப்பிடப்படுமாயின்,1,16738
கணிப்பிடும்போது,1,16739
கணக்கிலெடுக்கக்,1,16740
முறிவொன்று,1,16741
அமர்த்தப்பட்டிருந்தால்,1,16742
வழங்கப்படுவதற்குரிய,1,16743
பயணச்சீட்டுகள்,1,16744
கொண்டுசெல்லல்,1,16745
ஆணைச்சீட்டுக்களுக்கு,1,16746
ஆiணைச்சீட்டுக்களில்,1,16747
குறிப்பிடப்பட்டிருக்கின்ற,1,16748
இடைநடுவிலுள்ள,1,16749
சீட்டாக,1,16750
அப்பயண,1,16751
சேவையாளர்களுக்கு,1,16752
தலைவர்களினாலேயே,1,16753
ஒப்பமிடலாம்,1,16754
அம்மாற்றங்கள்,1,16755
ஒவ்வொன்றுக்கும்,1,16756
ஒப்பத்தையிட்டு,1,16757
ஒப்பத்தின்,1,16758
பதவியினையும்,1,16759
சீட்டொன்றுக்குப்,1,16760
கையேற்கப்படுவதென்பது,1,16761
பயன்படுத்துகையில்,1,16762
எவ்வகையிலேனும்,1,16763
நேரிடக்,1,16764
உடலூறொன்று,1,16765
தாமதமொன்று,1,16766
இழப்பொன்று,1,16767
அரசாங்கத்தை,1,16768
விடுவிப்பதாக,1,16769
சாட்சியொன்றாகக்,1,16770
கருதப்படுவதாகும்,1,16771
சகலவகைப்,1,16772
னயாவும்,1,16773
சீட்டுச்,1,16774
சேகரிப்பாளரால்,1,16775
பரீட்சிக்கப்படல்,1,16776
தொகைக்கான,1,16777
நிராகரிக்கப்படலாம்,1,16778
கொடுப்பனவுக்குரிய,1,16779
பற்றாக,1,16780
பதவியினரையோ,1,16781
வண்டிகளையோ,1,16782
கொண்டுசெல்வதற்கு,1,16783
வண்டியைக்,1,16784
கெண்டுசெல்கின்ற,1,16785
வேலைக்காரன்,1,16786
ஆணைச்சீட்டொன்றுக்கும்,1,16787
உரித்துடையவராவர்,1,16788
அலுவல்,1,16789
காரணமாகப்,1,16790
இவ்வுபவிதியின்,1,16791
ஏற்பாடுகளுக்கமைவான,1,16792
எப்பாகத்துக்கும்,1,16793
தொகுதிக்கும்,1,16794
புகைவண்டிப்பாதைத்,1,16795
மைல்களை,1,16796
இடங்களுக்குமிடையே,1,16797
கொண்டுசெல்வதற்கும்,1,16798
பேணப்பட்டுப்,1,16799
பயன்படுத்தப்படுகின்றதென்பதை,1,16800
சான்றிதழொன்றைக்,1,16801
உரிமைக்குப்,1,16802
அமைச்சரொருவருக்குக்,1,16803
வறியவர்களை,1,16804
ஆகியவற்றுக்குக்,1,16805
மருத்துவசாலைக்கோ,1,16806
நிலையமொன்றிற்கோ,1,16807
இல்லத்திற்கோ,1,16808
செலவைக்,1,16809
இயலாதவர்களுக்கு,1,16810
வகுப்புப்,1,16811
அதிபரொருவருக்குண்டு,1,16812
நோயாளியொருவரை,1,16813
உட்சேர்க்கச்,1,16814
உறவினரொருவருக்கோ,1,16815
நண்பருக்கோ,1,16816
அதிபரொருவருக்கு,1,16817
அவ்வதிகாரம்,1,16818
நோயாளிக்கு,1,16819
இன்றியமையாததென,1,16820
தெரிவித்திருந்தால்,1,16821
குஷ்டநோய்,1,16822
இல்லங்களுக்குச்,1,16823
செல்லவென,1,16824
வெளியேறுகின்ற,1,16825
செலுத்தவியலாதவரென,1,16826
அந்நிறுவனங்களுக்குப்,1,16827
சிகிச்சையொன்று,1,16828
நிலையத்தினின்றும்,1,16829
அவசியமென,1,16830
அந்நோயாளியுடன்,1,16831
வழித்துணையாகச்,1,16832
அவசியமெனத்,1,16833
நோயாளியுடன்,1,16834
செல்லுதற்கு,1,16835
மருத்துவசாலையிலுள்ள,1,16836
நோயாளியொருவரின்,1,16837
வேறேதேனுமொரு,1,16838
மருத்துவசாலைப்,1,16839
பராமரிப்பாளருக்கு,1,16840
சாலைக்குப்,1,16841
பொறுப்பானவருக்கு,1,16842
ஆணைச்சீட்டுக்களைத்,1,16843
வழங்கப்பெறும்,1,16844
வழங்கப்பெறுபவர்,1,16845
நிரப்பப்படல்,1,16846
XVI,1,16847
எந்நோக்கத்திற்காக,1,16848
சொல்லும்,1,16849
XXV,1,16850
காட்டப்பட்டுள்ளவாறான,1,16851
முத்திரையொன்றைப்,1,16852
பயன்படுத்தலாம்,1,16853
தவறியமைக்காகவோ,1,16854
ஆணைச்சீட்டின்,1,16855
போனமைக்காகவோ,1,16856
முகாமையாளரிடமிருந்து,1,16857
ஆணைச்சீட்டொன்றிருப்பின்,1,16858
பொறுப்பதிகாரியின்,1,16859
பொறுப்பதிகாரியினால்,1,16860
ப10ர்த்திசெய்யப்பட்டு,1,16861
சான்றுறுதிப்படுத்தப்பட,1,16862
பயன்படுத்தாத,1,16863
பயணச்சீட்டை,1,16864
பயன்படுத்தாமைக்குரிய,1,16865
விளக்குகின்ற,1,16866
கூற்றோடு,1,16867
எதுவெனக்,1,16868
சீட்டொன்றையோ,1,16869
பயணச்சீட்டொன்றையோ,1,16870
புகைவண்டியிற்,1,16871
பிரயாணியொருவர்,1,16872
பொதியினை,1,16873
கொண்டுசெல்லும்,1,16874
செல்லலாம்,1,16875
ஆகியோரின்,1,16876
விலாசமிடப்பட்ட,1,16877
அதிகாரமளிக்கப்பட்டுள்ளவாறு,1,16878
பருவகால,1,16879
சீட்டினையுடைய,1,16880
துவிச்சக்கர,1,16881
பிரிவின்படி,1,16882
அனுப்பற்,1,16883
குறிக்கப்படல்,1,16884
வைத்திருப்பவருக்கு,1,16885
அதிற்,1,16886
தேதிகளிடையேயும்,1,16887
நிலையங்களுக்கிடையேயும்,1,16888
எந்நேரத்திலும்,1,16889
அதிகாரத்தோடு,1,16890
முத்திரையினைச்,1,16891
சந்தர்ப்பத்திற்கு,1,16892
யாவரென்பது,1,16893
பயணச்சீட்டில்,1,16894
எல்லைகளுக்குட்பட்டேயாகும்,1,16895
சிக்கனம்,1,16896
பிரயாணத்திற்குப்,1,16897
வண்டிகளை,1,16898
உபயோகிக்கப்படுதல்,1,16899
பிரயாணத்துக்கு,1,16900
இடைநிகழ்வான,1,16901
வேலையாட்கள்,1,16902
இக்கொடுப்பனவு,1,16903
பிரயாணங்களின்,1,16904
குறித்தொதுக்கப்பட்டுள்ள,1,16905
வாகனமொன்றின்,1,16906
பேணுகைச்,1,16907
முறையேயொழிய,1,16908
வேதனாதிகளின்,1,16909
முறையன்று,1,16910
வரைவிலக்கணங்கள்,1,16911
உறைவிடத்துக்காகவும்,1,16912
உணவுக்காகவும்,1,16913
செலவினங்களின்,1,16914
நிதியாகும்,1,16915
மீளளிப்பாகக்,1,16916
கூலியாகும்,1,16917
கோரப்பட,1,16918
நிலைமைகளுக்கமைய,1,16919
தொலைதூரப்,1,16920
பாதையொன்றூடாக,1,16921
இடைவழியில்,1,16922
தரித்துச்,1,16923
அவசியப்பட்டமைக்கான,1,16924
காட்டப்படுதல்,1,16925
அளவுக்கதிகமான,1,16926
செலவொன்றை,1,16927
ஏற்படுத்தக்,1,16928
வழியில்,1,16929
செய்திருப்பின்,1,16930
மிகக்குறைந்த,1,16931
முடிந்தவாறு,1,16932
செய்யப்படவிருந்த,1,16933
அத்தொகை,1,16934
வசிப்பிடத்துக்கும்,1,16935
மைல்களுக்கு,1,16936
மேற்படல்,1,16937
பிரயாணமாகக்,1,16938
கருதப்பட்டேயாகும்,1,16939
காலப்பகுதிக்குச்,1,16940
செலுத்தப்படற்பாலதாகாது,1,16941
நேரிட்டால்,1,16942
நேரிட்டதற்கான,1,16943
அவசியத்தை,1,16944
குறிப்பிடாவிடத்து,1,16945
மேற்படுகின்ற,1,16946
ஏதேனுமோரிடத்தில்,1,16947
நீடிக்கின்ற,1,16948
நிற்க,1,16949
வந்தமைக்கான,1,16950
நியாயமானதென,1,16951
நின்ற,1,16952
அந்நோக்கத்துக்கு,1,16953
வாகனமொன்றாக,1,16954
ஓட்டப்படுகின்ற,1,16955
ஓட்டப்படும்,1,16956
நீராவி,1,16957
இயந்திரமொன்று,1,16958
படகொன்று,1,16959
வழங்கப்படுகையில்,1,16960
அதைத்,1,16961
தூண்டிய,1,16962
காரணங்களைத்,1,16963
புகையிரதத்தினூடாக,1,16964
மேற்கொண்டால்,1,16965
உறப்படுகின்ற,1,16966
என்பவற்றிலும்,1,16967
குறைவாகவிருக்குமிடத்தேயாகும்,1,16968
வாடகைக்கெடுக்கப்படும்,1,16969
காரொன்றை,1,16970
மட்டுப்பாடுகள்,1,16971
சேவையொன்றில்லாத,1,16972
வழமையாகவும்,1,16973
வேண்டியவருமான,1,16974
தேவைப்படுத்தி,1,16975
எடுப்பதற்குப்,1,16976
செய்யப்பட்டவாறாக,1,16977
மோட்டார்கார்,1,16978
பெருந்தொகையில்,1,16979
கொள்ளவில்லையென்பதற்கு,1,16980
திணைக்களத்தலைவர்,1,16981
பிரயாணத்துக்காக,1,16982
உபயோகப்படுத்தப்படுதலாகாது,1,16983
மூலமாகச்,1,16984
படியொன்றிருப்பின்,1,16985
இணைந்தபடிகளினதும்,1,16986
செலவுகளினதும்,1,16987
தொகையிலும்,1,16988
குறைவாயிருக்குமிடத்து,1,16989
செய்தமைக்காக,1,16990
6.9,1,16991
செலவினைக்,1,16992
உத்தியோகத்தருக்குள்ள,1,16993
இவ்வேற்பாடுகளில்,1,16994
தடையேதுமில்லை,1,16995
மேற்கொள்வதவசியமெனத்,1,16996
மார்க்கத்திலாயினும்,1,16997
பாதைவழிப்,1,16998
மேற்கொள்வதற்கான,1,16999
அனுமதியொன்று,1,17000
வழங்கப்பட்டுள்ளவிடத்து,1,17001
விதிகளிலுள்ள,1,17002
எவ்வேற்பாடுகளையும்,1,17003
கூலியைப்,1,17004
தலைவராலாகும்,1,17005
அனுமானிக்கப்படக்கூடிய,1,17006
மைல்கூலியைக்,1,17007
பிரயாணமொன்றை,1,17008
மேற்கொள்கின்ற,1,17009
அப்பயணத்திற்காகக்,1,17010
செலுத்தவிருந்த,1,17011
செலவினங்களிலும்,1,17012
சென்றதாகக்,1,17013
அப்பயணத்திற்காக,1,17014
சந்தாப்பமொன்றில்,1,17015
தொகையையே,1,17016
மைலொன்றின்,1,17017
மைலாகக்,1,17018
கூலியும்,1,17019
விண்ணப்பத்தைப்,1,17020
பரிசீலிக்கின்ற,1,17021
வேண்டியதொன்றாகும்,1,17022
பிரயாணத்தினதும்,1,17023
கிடைக்கக்கூடிய,1,17024
செல்லப்படின்,1,17025
பிரயாணத்தை,1,17026
அனுமதிக்கவும்,1,17027
செலுத்தப்படவும்,1,17028
கட்டணத்துக்குப்,1,17029
துவிச்சக்கரவண்டி,1,17030
கலகமொன்று,1,17031
கிளர்ச்சியொன்று,1,17032
பேராபத்தொன்று,1,17033
சிறைச்சாலைத்,1,17034
வாகனத்திற்கும்,1,17035
அவ்வாகனத்தை,1,17036
உபயோகிப்பது,1,17037
இன்றியமையாததாயிருந்ததென,1,17038
சிறைச்சாலை,1,17039
சான்றிதழுக்கமைய,1,17040
சம்பளமொன்றையுடையவரான,1,17041
உரித்துடையவராகவுள்ள,1,17042
விதித்துரைக்கப்பட்டுள்ளவாறான,1,17043
கட்டணத்தொகைகளுக்கு,1,17044
நேரிடக்கூடிய,1,17045
கூலித்,1,17046
விதிக்கப்பட்டிருப்பது,1,17047
ஆபத்துக்களையும்,1,17048
மேவும்,1,17049
பூரணமான,1,17050
பத்திரத்துக்குச்,1,17051
கட்டுப்பணத்தையும்,1,17052
கவனத்திலெடுத்தேயாகும்,1,17053
காரொன்று,1,17054
குழப்பமொன்றின்,1,17055
கலகமொன்றின்,1,17056
காருக்கு,1,17057
நட்டத்துக்கான,1,17058
இழப்பீட்டுக்,1,17059
கவனிக்காது,1,17060
அனுப்பிவிட்டு,1,17061
சந்தர்ப்பத்தின்,1,17062
நியாயமெனத்,1,17063
தெரியவருகின்ற,1,17064
அதிகாரமளிப்பதற்கு,1,17065
மைலுக்குக்,1,17066
குறைவானதாக,1,17067
மீளளிக்கப்பட,1,17068
தரித்திருக்கச்,1,17069
கட்டணத்தைக்,1,17070
செய்வதற்கெனின்,1,17071
தேவைப்படுத்தப்படுகிறது,1,17072
உறப்பட்டதை,1,17073
பற்றுச்சீட்டுக்களை,1,17074
செய்கின்றார்,1,17075
மாற்றுப்,1,17076
எடுக்கப்படுமிடத்து,1,17077
சதமாகும்,1,17078
துவிச்சக்கரவண்டிகள்,1,17079
வீதத்தில்,1,17080
நடையான,1,17081
கால்நடைப்,1,17082
கூலியாட்களை,1,17083
வந்தாலே,1,17084
அப்பயணத்துக்கு,1,17085
வாகனமொன்றைப்,1,17086
கூலியாட்களைப்,1,17087
வேண்டியேற்படின்,1,17088
கூலியாட்களின்,1,17089
கட்டணங்களுக்கான,1,17090
மேற்கொள்ளலாம்,1,17091
கணிசமானளவு,1,17092
செய்யவேண்டியுள்ள,1,17093
பாவித்து,1,17094
தலைவரினாலும்,1,17095
வருடத்துக்கு,1,17096
பயன்பாட்டிற்காக,1,17097
மைல்கூலியை,1,17098
அவ்விரவல்,1,17099
வாகனத்திற்குரிய,1,17100
பழுதுபார்க்கப்பட்டிருக்கும்,1,17101
இவ்விரண்டில்,1,17102
எதுவோ,1,17103
அதன்படியேயாகும்,1,17104
உத்தியோகத்தரொருவராயின்,1,17105
காரினூடாக,1,17106
மைல்கூலிக்கான,1,17107
கோரிக்கையினதும்,1,17108
அக்கோரிக்கையை,1,17109
அலுவலரினால்,1,17110
சொற்றொடர்,1,17111
துலாம்பரமாகவும்,1,17112
பதிக்கப்படுதல்,1,17113
உபயோகிக்கப்படல்,1,17114
கொள்வதெற்கென,1,17115
அவ்வுத்தியோகத்தருக்குள்ள,1,17116
பாதித்தலாகாது,1,17117
பயணங்களிருப்பின்,1,17118
படிக்குரித்தாவதற்குத்,1,17119
சென்றிருப்பதாக,1,17120
அத்தாட்சியொன்றும்,1,17121
அதிலிருத்தல்,1,17122
தேவையானளவு,1,17123
மேற்கொள்ளப்படாதவிடத்து,1,17124
கழிவீடொன்று,1,17125
துவிச்சக்கரவண்டியொன்றை,1,17126
தேவைப்படுத்தப்பட்டுள்ள,1,17127
பிரதேசத்துக்குள்,1,17128
அமயலீவிலோ,1,17129
சுகயீன,1,17130
வேறுவகையான,1,17131
துவிச்சக்கரவண்டியை,1,17132
பதிலாளின்,1,17133
பயன்பாட்டுக்கென,1,17134
கையளித்தாலே,1,17135
இப்படியைப்,1,17136
பிரயாணத்தின்போது,1,17137
செல்லத்,1,17138
ஆகியனவற்றைக்,1,17139
மைலுக்கும்,1,17140
தொகைகளைத்,1,17141
தாண்டாதவிதத்தில்,1,17142
பொருட்களாதியவற்றை,1,17143
கோரிக்கையில்,1,17144
தொழிலாளர்களின்,1,17145
எண்ணிக்கையைக்,1,17146
வாகனத்தைப்,1,17147
XIII,1,17148
அத்தியாயத்துக்கமைய,1,17149
பாராளுமன்றக்,1,17150
கடமையின்போது,1,17151
அனுப்புகின்றபோது,1,17152
அவரும்,1,17153
அவ்வாகனத்தில்,1,17154
பிரயாணத்தோடு,1,17155
பயணத்திற்கெடுக்கப்படும்,1,17156
நியாயமானதெனக்,1,17157
கருதுமளவிற்கான,1,17158
பொதிகளை,1,17159
சீட்டொன்றைப்,1,17160
எவ்வகுப்பைச்,1,17161
பிரயாணப்,1,17162
இலவசமாகப்,1,17163
எத்திணைக்களத்தைச்,1,17164
சார்ந்தவரோ,1,17165
அத்திணைக்களத்திடமிருந்து,1,17166
சமர்ப்பித்தால்,1,17167
பணியாற்றும்போது,1,17168
பிரயாணத்தில்,1,17169
தங்கியிருத்தல்,1,17170
இன்றியமையாததுமான,1,17171
நாளைக்கும்,1,17172
மனைவிக்கும்,1,17173
இணைந்தபடியை,1,17174
12ற்கு,1,17175
அரைவாசியையும்,1,17176
பெறலாம்,1,17177
உயர்வொன்றின்,1,17178
பொறுப்பேற்றவரெனக்,1,17179
அவர்பெற்ற,1,17180
சம்பளமாகவும்,1,17181
உரித்துடையவரல்ல,1,17182
எவ்வாவறாயினும்,1,17183
செலவுகளுக்காக,1,17184
பணத்தொகையும்,1,17185
முன்னங்கீகாரத்துடன்,1,17186
சந்தர்ப்பத்துக்குமுரிய,1,17187
வதிவிடத்துக்கும்,1,17188
பணத்தொகைகளுக்குட்பட்டு,1,17189
இரண்டுக்கு,1,17190
மேற்பட்டோர்,1,17191
அப்பணத்தொகையைப்,1,17192
வேறுபடுத்திச்,1,17193
மேற்படாதவிடத்து,1,17194
படியொன்றும்,1,17195
சார்பாகவெனின்,1,17196
மேற்பட்டதாகவிருக்குமிடத்து,1,17197
இருவருக்கு,1,17198
குடும்பத்தினரைக்,1,17199
உறப்பட,1,17200
வந்ததென,1,17201
எண்பிக்கப்படாவிடத்து,1,17202
அம்மைல்கூலி,1,17203
செல்வதாயின்,1,17204
பணிப்பெண்ணுக்கும்,1,17205
சீட்டுக்களும்,1,17206
வாகனத்துக்கான,1,17207
தனக்குச்,1,17208
சைக்கிளை,1,17209
வேலையாட்களுக்கான,1,17210
செய்வதற்கேயாகும்,1,17211
பிள்ளையொன்றை,1,17212
பணிப்பெண்ணுக்கு,1,17213
வகுப்போடுள்ள,1,17214
சீட்டொன்றாகும்,1,17215
செல்லப்படுவதற்கு,1,17216
பொதியிடல்,1,17217
இடைநிகழ்வுகள்,1,17218
தொகைகளுக்கேற்ப,1,17219
எவ்வளவென்பது,1,17220
சரக்குப்,1,17221
ஆவணங்களிலிருந்து,1,17222
நிச்சயிக்கப்படுகின்றது,1,17223
செல்லப்பட்டு,1,17224
நிதியைக்,1,17225
கோருகின்றவிடத்து,1,17226
அப்பிரயாணச்,1,17227
கோரிக்கைக்குப்,1,17228
கொண்டிருப்பது,1,17229
இடப்,1,17230
பரப்பினுள்ளேயோ,1,17231
மைல்களுக்குள்ளேயோவெனின்,1,17232
வதிவிடத்திற்கு,1,17233
அப்புகையிரத,1,17234
புகையிரதச்,1,17235
வெளியிலுள்ள,1,17236
ஓரிடத்தை,1,17237
வதிவுக்காகத்,1,17238
தேர்ந்தெடுத்துள்ளவிடத்து,1,17239
இம்மட்டுப்பாடுகளுக்குட்பட்ட,1,17240
வதிவிடத்துக்கு,1,17241
வரையிலாகும்,1,17242
பாகத்துக்கு,1,17243
கிடைக்கக்,1,17244
அத்தூரத்துக்கு,1,17245
திணைக்களமொன்றுக்கு,1,17246
அமைப்பொன்றுக்குச்,1,17247
லொறியொன்றிலிருந்து,1,17248
வேலைகளுக்குத்,1,17249
தடையீடின்றி,1,17250
விடுவிக்கக்கூடியதாகவும்,1,17251
வீட்டுப்பொருட்களையும்,1,17252
செல்லவும்,1,17253
இடமளிக்கலாம்,1,17254
அந்தங்களில்,1,17255
அந்தத்திலும்,1,17256
என்பவற்றிற்கிடையே,1,17257
அவ்வேலை,1,17258
மைல்களுக்குள்,1,17259
அண்மையிலுள்ள,1,17260
கையேற்கும்,1,17261
என்பவற்றிற்கிடையிலான,1,17262
பெற்றமையால்,1,17263
நிலையமுள்ள,1,17264
முடியாமற்போன,1,17265
நிலைமையொன்றின்,1,17266
அத்தளபாடங்களை,1,17267
வைக்கவென,1,17268
இடமொன்றிற்கு,1,17269
முடிவிடத்தின்,1,17270
இடத்திற்கும்,1,17271
கொண்டால்,1,17272
வீட்டுக்கும்,1,17273
செலவுத்தொகை,1,17274
பின்வருவன,1,17275
வாதல்,1,17276
தொடர்பிலும்,1,17277
சான்றுறுதிப்படுத்தினாலேயன்றி,1,17278
தளபாடங்களைக்,1,17279
வண்டிக்கான,1,17280
செலுத்தப்படமாட்டாது,1,17281
சரியே,1,17282
செலுத்தப்படுவதற்காக,1,17283
அரைத்,1,17284
தொன்னுக்கும்,1,17285
அமர்த்தப்பட,1,17286
அமர்த்தப்படுதல்,1,17287
வண்டியின்,1,17288
தலைவருக்குச்,1,17289
அக்காலக்கெடு,1,17290
நீடிக்கப்பட்டிருப்பின்,1,17291
அதற்கேற்பட்ட,1,17292
மீளளிக்கக்,1,17293
நிலையத்தினுள்,1,17294
குடிமனைக்குச்,1,17295
ஏற்படுத்தாத,1,17296
பதவிக்கென,1,17297
குடிமனையில்,1,17298
குடிமனையொன்றை,1,17299
விட்டகல,1,17300
வேண்டிவருமிடத்து,1,17301
குடிமனையை,1,17302
வெளியேறினால்,1,17303
அகன்றால்,1,17304
மீளளிப்புக்கும்,1,17305
கட்டளையொன்றினால்,1,17306
தளத்திலிருந்து,1,17307
தளத்திற்கு,1,17308
தாபனமொன்றிற்குரித்தான,1,17309
எப்படியிருப்பினும்,1,17310
கீழ்க்குறிப்பிட்ட,1,17311
வீட்டுத்தளபாடங்களை,1,17312
இடமாற்றத்தின்,1,17313
சலுகையை,1,17314
உத்தியோகத்தரொருவருக்குப்,1,17315
சேவைக்காலத்தில்,1,17316
ஒரேயொரு,1,17317
அவகாசமொன்றுடன்,1,17318
இடமாற்றங்களைப்,1,17319
அவகாசமளிக்கப்பட்டு,1,17320
இணைந்தபடியில்,1,17321
பாதியளவிலான,1,17322
சரிசெய்கைப்,1,17323
பெறுதற்கு,1,17324
இடமாற்றக்கட்டளை,1,17325
திகதியே,1,17326
அவ்விடமாற்றக்,1,17327
கட்டளைகளில்,1,17328
குறிப்பிடப்பட்டிருப்பதையும்,1,17329
சேர்ப்பிக்கப்படுதலையும்,1,17330
இடமாற்றத்தைக்,1,17331
கட்டளையிடுகின்ற,1,17332
எடுத்துக்காட்டு,1,17333
ஆந்திகதியன்று,1,17334
பொறுப்பேற்கிறார்,1,17335
பொதிகளைக்கட்டுதல்,1,17336
செல்லுதலில்,1,17337
செலவுகளுக்கு,1,17338
தளபாடங்களும்,1,17339
பொருட்களும்,1,17340
அக்காலப்பகுதிக்குள்,1,17341
கட்டப்பட்டிருப்பின்,1,17342
பெயர்ச்சி,1,17343
இணைந்தபடியையும்,1,17344
பிற்போடப்படுமிடத்து,1,17345
நீக்கப்படுமிடத்து,1,17346
மீளளிப்புக்கள்,1,17347
அறிவித்தலுடன்,1,17348
கட்டளையிடப்படவோ,1,17349
நீக்கப்படவோ,1,17350
பிற்போடப்படவோ,1,17351
மாட்டாதென்பதற்கு,1,17352
அவ்வதிகாரி,1,17353
வகைகூறுதல்,1,17354
கட்டளையிடப்படுமிடத்து,1,17355
அந்நிலையமாற்றத்தின்,1,17356
உட்படக்கூடியவரல்லர்,1,17357
முடியாததும்,1,17358
குறைவானதுமான,1,17359
அமர்வுக்கும்,1,17360
சமுகமளிக்கின்றமைக்காக,1,17361
உறையகத்துக்கான,1,17362
உறுப்பினரொருவர்,1,17363
உள்ளபடியாக,1,17364
உணவக,1,17365
உறையகக்,1,17366
கொடுப்பனவுகளுக்கான,1,17367
பற்றுச்சீட்டைக்,1,17368
காண்பிக்குமிடத்து,1,17369
ஆணைக்குழுவொன்றின்,1,17370
உறுப்பினராகவுள்ள,1,17371
ஆணைக்குழுவை,1,17372
அவ்வாணைக்குழுவின்,1,17373
ஆணைக்குழுவொன்றை,1,17374
படியேயாகும்,1,17375
எதிர்கொள்வதற்கான,1,17376
எதிர்கொள்வதற்காக,1,17377
வழங்குவதற்குத்,1,17378
மதிப்பீடுகளினூடாக,1,17379
வழங்கப்படுகின்றன,1,17380
இவ்வொதுக்கீட்டின்,1,17381
தொடக்கத்திலும்,1,17382
சுற்றறிக்கையொன்றினூடாக,1,17383
உத்தியோகத்தருக்குத்,1,17384
அம்முற்பணத்தொகை,1,17385
முற்பணத்தொகைக்கான,1,17386
படிவத்திலுள்ள,1,17387
போதேயாகும்,1,17388
உரித்துடையவரான,1,17389
குடும்பத்தினர்களை,1,17390
கூட்டிச்,1,17391
செய்யத்தவறின்,1,17392
கடந்ததன்,1,17393
அப்பணத்தை,1,17394
முழுமையாகத்,1,17395
முற்பணத்தொகைக்குரிய,1,17396
படிவத்துக்குப்,1,17397
அறவிடப்படுவதற்கு,1,17398
கூறல்,1,17399
தவணைமுறையில்,1,17400
செய்தலாகாது,1,17401
நீடிக்கப்பட்டுள்ள,1,17402
முற்பணத்தைத்,1,17403
தீர்க்கத்,1,17404
தவறின்,1,17405
அம்முற்பணத்தை,1,17406
மேற்கொள்ளப்படக்கூடிய,1,17407
நடவடிக்கைக்கும்,1,17408
ஆளாதல்,1,17409
தொகையெதுவும்,1,17410
அறவிடப்படாதிருக்குமிடத்து,1,17411
வழங்கப்படுதலாகாது,1,17412
இவ்விதியினைத்,1,17413
தளர்த்த,1,17414
கோரிக்கைகளையும்,1,17415
அத்தாட்சிப்படுத்தும்,1,17416
அதிகாரத்தினை,1,17417
ஒருவருக்கோ,1,17418
பலருக்கோ,1,17419
கையளிக்கலாம்,1,17420
கோரிக்கையும்,1,17421
மிகையறவீட்டுக்குட்பட்டதாகும்,1,17422
பணத்தின்,1,17423
பாகம்,1,17424
அனுமதிக்கப்படாவிடின்,1,17425
திருத்தியமைக்கப்படுதல்,1,17426
அனுமதிக்கவோ,1,17427
அனுமதிக்காமல்,1,17428
விடவோ,1,17429
அலுவலகத்,1,17430
தினத்தன்றிலேயே,1,17431
அதன்மீது,1,17432
பொறிக்கப்படல்,1,17433
முடிவடைய,1,17434
சாத்தியமானவிடத்து,1,17435
முடிவடையமுன்னர்,1,17436
அனுமதிக்கப்படுவதற்காக,1,17437
நேரகாலத்துடன்,1,17438
முதலாக,1,17439
கடமையைக்,1,17440
கையேற்கப்,1,17441
குடும்பத்தவருக்கும்,1,17442
வாகனங்களுக்கும்,1,17443
பெறுமிடத்துக்குச்,1,17444
விதிகளுக்கிணங்க,1,17445
போக்குவரத்துக்கு,1,17446
இப்பயணம்,1,17447
படிக்கோ,1,17448
பொதியிடலுக்கோ,1,17449
இடைநிகழ்வுச்செலவுக்கோ,1,17450
லீவிற்,1,17451
நிலையத்திற்குத்,1,17452
வசதியையோ,1,17453
பயணஞ்சார்,1,17454
செலவுகளின்,1,17455
மீளளிப்பையோ,1,17456
சென்றிருந்து,1,17457
நிலையமல்லாத,1,17458
வந்திறங்கிய,1,17459
நிலையத்திற்குச்,1,17460
வசதியைக்,1,17461
கோரலாம்,1,17462
பொதிகளின்,1,17463
விஞ்சாதவிடத்து,1,17464
பொதிகளையும்,1,17465
வாகனத்தையும்,1,17466
இணைந்தபடியையோ,1,17467
பொதியிடலுக்கான,1,17468
செலவையோ,1,17469
செலவுகளையோ,1,17470
காரணத்தின்,1,17471
